[Script Info]
; // 此字幕由Srt2Ass生成
; // 欢迎访问人人影视 http://www.YYeTs.com
Title:YYeTs
Original Script:YYeTs
Synch Point:1
ScriptType:v4.00+
Collisions:Normal

[V4+ Styles]
Format: Name, Fontname, Fontsize, PrimaryColour, SecondaryColour, OutlineColour, BackColour, Bold, Italic, Underline, StrikeOut, ScaleX, ScaleY, Spacing, Angle, BorderStyle, Outline, Shadow, Alignment, MarginL, MarginR, MarginV, Encoding
Style: Default,方正黑体_GBK,20,&H00FFFFFF,&HF0000000,&H00000000,&H32000000,0,0,0,0,100,100,0,0.00,1,2,1,2,5,5,2,134

[Events]
Format: Layer, Start, End, Style, Actor, MarginL, MarginR, MarginV, Effect, Text
Dialogue: 0,0:07:11.20,0:07:13.24,*Default,NTP,0000,0000,0000,,-好吃  -对  仿佛身临俄国
Dialogue: 0,0:07:13.47,0:07:14.75,*Default,NTP,0000,0000,0000,,你还等什么  快说不舒服  
Dialogue: 0,0:07:14.75,0:07:16.81,*Default,NTP,0000,0000,0000,,还没到时候  该说的时候我会说的
Dialogue: 0,0:07:18.13,0:07:20.06,*Default,NTP,0000,0000,0000,,亲爱的
Dialogue: 0,0:07:20.10,0:07:21.95,*Default,NTP,0000,0000,0000,,-你睡着了  -是嘛
Dialogue: 0,0:07:22.03,0:07:23.69,*Default,NTP,0000,0000,0000,,真是不好意思  克莱尔
Dialogue: 0,0:07:23.69,0:07:25.27,*Default,NTP,0000,0000,0000,,绝不是因为你把卢克
Dialogue: 0,0:07:25.27,0:07:26.83,*Default,NTP,0000,0000,0000,,和那个医生的故事又讲了一遍
Dialogue: 0,0:07:26.83,0:07:29.32,*Default,NTP,0000,0000,0000,,只是我最近太累了
Dialogue: 0,0:07:29.90,0:07:31.96,*Default,NTP,0000,0000,0000,,天啊
Dialogue: 0,0:07:31.96,0:07:34.45,*Default,NTP,0000,0000,0000,,你还好吧  她这一天都感觉不舒服
Dialogue: 0,0:07:34.45,0:07:36.57,*Default,NTP,0000,0000,0000,,对  我想我可能是染上什么小病了
Dialogue: 0,0:07:36.57,0:07:37.51,*Default,NTP,0000,0000,0000,,我的天啊
Dialogue: 0,0:07:37.51,0:07:39.40,*Default,NTP,0000,0000,0000,,就是啊  我之前用她的杯子喝水了
Dialogue: 0,0:07:39.40,0:07:42.02,*Default,NTP,0000,0000,0000,,-不是  她用了我们的借口  -什么
Dialogue: 0,0:07:42.58,0:07:43.22,*Default,NTP,0000,0000,0000,,亲爱的
Dialogue: 0,0:07:43.22,0:07:44.88,*Default,NTP,0000,0000,0000,,歌洛莉亚  醒醒
Dialogue: 0,0:07:44.93,0:07:47.68,*Default,NTP,0000,0000,0000,,淡定  如果留下掌印  我要遭白眼了
Dialogue: 0,0:07:47.68,0:07:48.72,*Default,NTP,0000,0000,0000,,我送你上楼去
Dialogue: 0,0:07:48.72,0:07:50.22,*Default,NTP,0000,0000,0000,,你需要躺会儿了
Dialogue: 0,0:07:50.98,0:07:53.37,*Default,NTP,0000,0000,0000,,好吧  就小睡一会养足精神再玩儿
Dialogue: 0,0:07:53.37,0:07:54.54,*Default,NTP,0000,0000,0000,,那我们走了  今晚很开心
Dialogue: 0,0:07:54.54,0:07:55.41,*Default,NTP,0000,0000,0000,,别别别别别  别动
Dialogue: 0,0:07:55.41,0:07:57.64,*Default,NTP,0000,0000,0000,,继续狂欢  我会尽快回来
Dialogue: 0,0:08:00.77,0:08:02.15,*Default,NTP,0000,0000,0000,,不是吧  现在
Dialogue: 0,0:08:02.15,0:08:04.10,*Default,NTP,0000,0000,0000,,不是  我有东西卡喉咙了
Dialogue: 0,0:08:04.17,0:08:06.07,*Default,NTP,0000,0000,0000,,真遗憾没有莉莉在这里给你做海姆利克急救
Dialogue: 0,0:08:06.08,0:08:08.45,*Default,NTP,0000,0000,0000,,我们跟你们说过那个故事没
Dialogue: 0,0:08:09.26,0:08:09.94,*Default,NTP,0000,0000,0000,,你要说吗
Dialogue: 0,0:08:09.94,0:08:11.70,*Default,NTP,0000,0000,0000,,-恩  让我说  -好吧
Dialogue: 0,0:08:11.94,0:08:14.36,*Default,NTP,0000,0000,0000,,杰  你应该回去和你的家人在一起
Dialogue: 0,0:08:14.36,0:08:16.19,*Default,NTP,0000,0000,0000,,我不能在除夕夜把你一个人丢下
Dialogue: 0,0:08:16.19,0:08:18.68,*Default,NTP,0000,0000,0000,,尽管所有人都在等我快回去
Dialogue: 0,0:08:18.71,0:08:19.80,*Default,NTP,0000,0000,0000,,真是贴心呀
Dialogue: 0,0:08:19.80,0:08:20.92,*Default,NTP,0000,0000,0000,,我只是希望我
Dialogue: 0,0:08:20.92,0:08:22.95,*Default,NTP,0000,0000,0000,,不会错过火焰樱桃
Dialogue: 0,0:08:23.03,0:08:25.26,*Default,NTP,0000,0000,0000,,杰  如果你真的想去  你就...
Dialogue: 0,0:08:25.26,0:08:26.32,*Default,NTP,0000,0000,0000,,好的
Dialogue: 0,0:08:31.02,0:08:32.18,*Default,NTP,0000,0000,0000,,大家去哪了
Dialogue: 0,0:08:33.11,0:08:35.09,*Default,NTP,0000,0000,0000,,我不知道  他们应该都走了
Dialogue: 0,0:08:36.25,0:08:38.21,*Default,NTP,0000,0000,0000,,你还要火焰樱桃吗
Dialogue: 0,0:08:38.97,0:08:40.09,*Default,NTP,0000,0000,0000,,点燃吧
Dialogue: 0,0:08:48.99,0:08:51.75,*Default,NTP,0000,0000,0000,,嘿  这不是杰·普朗奇特吗
Dialogue: 0,0:08:51.75,0:08:53.52,*Default,NTP,0000,0000,0000,,不是  是杰·普里契特
Dialogue: 0,0:08:53.52,0:08:55.22,*Default,NTP,0000,0000,0000,,新年过得怎样
Dialogue: 0,0:08:55.26,0:08:58.12,*Default,NTP,0000,0000,0000,,够扫兴的  大家都放我鸽子
Dialogue: 0,0:08:58.18,0:08:59.01,*Default,NTP,0000,0000,0000,,我要睡觉了
Dialogue: 0,0:08:59.02,0:09:01.23,*Default,NTP,0000,0000,0000,,我们刚被一个人放了鸽子
Dialogue: 0,0:09:01.24,0:09:02.50,*Default,NTP,0000,0000,0000,,你玩德州扑克吗
Dialogue: 0,0:09:02.50,0:09:05.07,*Default,NTP,0000,0000,0000,,玩啊  但我应该...
Dialogue: 0,0:09:07.59,0:09:08.69,*Default,NTP,0000,0000,0000,,玩多大的
Dialogue: 0,0:09:08.69,0:09:09.95,*Default,NTP,0000,0000,0000,,杰
Dialogue: 0,0:09:10.43,0:09:13.30,*Default,NTP,0000,0000,0000,,打个招呼吧  马丁  老虫
Dialogue: 0,0:09:13.30,0:09:13.86,*Default,NTP,0000,0000,0000,,嘿  你好啊  杰
Dialogue: 0,0:09:13.86,0:09:16.26,*Default,NTP,0000,0000,0000,,-我的前夫雨果  -好啊  
Dialogue: 0,0:09:16.26,0:09:17.73,*Default,NTP,0000,0000,0000,,-还有比利·迪  -嘿
Dialogue: 0,0:09:18.07,0:09:20.66,*Default,NTP,0000,0000,0000,,不是开玩笑吧  比利·迪·威廉姆斯
Dialogue: 0,0:09:20.93,0:09:22.48,*Default,NTP,0000,0000,0000,,我是你的超级粉丝啊
Dialogue: 0,0:09:22.64,0:09:23.91,*Default,NTP,0000,0000,0000,,那你得呆在这了
Dialogue: 0,0:09:23.91,0:09:25.09,*Default,NTP,0000,0000,0000,,因为这些人在《桃花心木》后
Dialogue: 0,0:09:25.09,0:09:27.18,*Default,NTP,0000,0000,0000,,就没在电影里见过我
Dialogue: 0,0:09:27.18,0:09:28.93,*Default,NTP,0000,0000,0000,,-那片我也没看过  -我也是
Dialogue: 0,0:09:28.93,0:09:29.72,*Default,NTP,0000,0000,0000,,你们开玩笑呢
Dialogue: 0,0:09:29.72,0:09:30.83,*Default,NTP,0000,0000,0000,,比利·迪扮演一名市议员
Dialogue: 0,0:09:30.84,0:09:32.85,*Default,NTP,0000,0000,0000,,设法让戴安娜·罗斯待在芝加哥
Dialogue: 0,0:09:32.85,0:09:33.74,*Default,NTP,0000,0000,0000,,而不是成为
Dialogue: 0,0:09:33.74,0:09:36.19,*Default,NTP,0000,0000,0000,,一名国际模特和设计师
Dialogue: 0,0:09:37.87,0:09:39.69,*Default,NTP,0000,0000,0000,,我儿子逼我和他一起看的
Dialogue: 0,0:09:39.70,0:09:40.72,*Default,NTP,0000,0000,0000,,他是基佬
Dialogue: 0,0:09:40.72,0:09:43.87,*Default,NTP,0000,0000,0000,,很好  我可不想由我来告诉你这事
Dialogue: 0,0:09:52.60,0:09:54.16,*Default,NTP,0000,0000,0000,,抱歉  先生  打扰一下
Dialogue: 0,0:09:54.16,0:09:55.61,*Default,NTP,0000,0000,0000,,他是故意的
Dialogue: 0,0:09:55.61,0:09:57.23,*Default,NTP,0000,0000,0000,,他可能只是没注意到我们
Dialogue: 0,0:09:57.23,0:09:58.39,*Default,NTP,0000,0000,0000,,他怎么可能没看到我们
Dialogue: 0,0:09:58.39,0:10:00.42,*Default,NTP,0000,0000,0000,,我们是这里仅有的穿了袖子的
Dialogue: 0,0:10:00.42,0:10:02.16,*Default,NTP,0000,0000,0000,,嘿  你想要什么
Dialogue: 0,0:10:02.16,0:10:04.42,*Default,NTP,0000,0000,0000,,抱歉  年轻人  我先来的
Dialogue: 0,0:10:04.42,0:10:06.50,*Default,NTP,0000,0000,0000,,年轻人  你为什么不叫他毛头小子
Dialogue: 0,0:10:06.51,0:10:08.59,*Default,NTP,0000,0000,0000,,这也太荒谬了  我们竟然连酒都喝不到
Dialogue: 0,0:10:08.59,0:10:10.55,*Default,NTP,0000,0000,0000,,这里都是11岁的  而且我好热[性感]
Dialogue: 0,0:10:10.55,0:10:12.65,*Default,NTP,0000,0000,0000,,如果我们够性感  现在就不会没酒喝了  
Dialogue: 0,0:10:12.65,0:10:13.92,*Default,NTP,0000,0000,0000,,如果我们乖乖待在餐厅
Dialogue: 0,0:10:13.92,0:10:16.69,*Default,NTP,0000,0000,0000,,现在就可以享受火焰樱桃了
Dialogue: 0,0:10:16.69,0:10:18.59,*Default,NTP,0000,0000,0000,,别这样  小卡  拜托
Dialogue: 0,0:10:18.60,0:10:21.38,*Default,NTP,0000,0000,0000,,今天是除夕夜  我们一起出来玩啊
Dialogue: 0,0:10:21.38,0:10:23.63,*Default,NTP,0000,0000,0000,,喜欢跳舞的开心果小卡哪里去了
Dialogue: 0,0:10:23.63,0:10:24.17,*Default,NTP,0000,0000,0000,,这里
Dialogue: 0,0:10:24.17,0:10:25.50,*Default,NTP,0000,0000,0000,,他  他去哪了
Dialogue: 0,0:10:25.50,0:10:27.22,*Default,NTP,0000,0000,0000,,-我在这里  -他在这里
Dialogue: 0,0:10:27.22,0:10:28.79,*Default,NTP,0000,0000,0000,,-来嘛  -好吧  不好意思啦
Dialogue: 0,0:10:28.79,0:10:31.60,*Default,NTP,0000,0000,0000,,我刚只是觉得被无视了  会好起来的
Dialogue: 0,0:10:34.19,0:10:36.11,*Default,NTP,0000,0000,0000,,好吧  这是湿的  我受够了
Dialogue: 0,0:10:36.11,0:10:38.87,*Default,NTP,0000,0000,0000,,老天啊  不要啊  别啊
Dialogue: 0,0:10:41.98,0:10:43.01,*Default,NTP,0000,0000,0000,,他们在里面好久了
Dialogue: 0,0:10:43.01,0:10:44.21,*Default,NTP,0000,0000,0000,,做点什么啊  你是管事的
Dialogue: 0,0:10:44.21,0:10:46.69,*Default,NTP,0000,0000,0000,,得了吧  我们都知道我是有名无实的
Dialogue: 0,0:10:46.69,0:10:49.31,*Default,NTP,0000,0000,0000,,你真认为他们在里面做什么吗  他才12岁
Dialogue: 0,0:10:49.31,0:10:51.54,*Default,NTP,0000,0000,0000,,他14了  但你们这么亲密真感人啊
Dialogue: 0,0:10:52.17,0:10:52.93,*Default,NTP,0000,0000,0000,,好吧
Dialogue: 0,0:10:55.70,0:10:57.02,*Default,NTP,0000,0000,0000,,你们干什么
Dialogue: 0,0:10:57.02,0:10:59.02,*Default,NTP,0000,0000,0000,,你得把门开着
Dialogue: 0,0:10:59.02,0:11:01.05,*Default,NTP,0000,0000,0000,,-为什么  -你为什么要关上门
Dialogue: 0,0:11:01.06,0:11:02.67,*Default,NTP,0000,0000,0000,,因为我们正要亲热呢
Dialogue: 0,0:11:04.45,0:11:05.36,*Default,NTP,0000,0000,0000,,你...
Dialogue: 0,0:11:05.37,0:11:07.28,*Default,NTP,0000,0000,0000,,你不能关着门
Dialogue: 0,0:11:07.28,0:11:08.85,*Default,NTP,0000,0000,0000,,为什么  你们想观摩还是怎么着
Dialogue: 0,0:11:08.85,0:11:09.68,*Default,NTP,0000,0000,0000,,那有点变态啊
Dialogue: 0,0:11:09.68,0:11:11.89,*Default,NTP,0000,0000,0000,,我们才不想看呢
Dialogue: 0,0:11:11.89,0:11:12.97,*Default,NTP,0000,0000,0000,,那就好
Dialogue: 0,0:11:13.32,0:11:15.16,*Default,NTP,0000,0000,0000,,-但你不能...  -你这是...
Dialogue: 0,0:11:15.89,0:11:17.03,*Default,NTP,0000,0000,0000,,什么情况
Dialogue: 0,0:11:18.92,0:11:20.64,*Default,NTP,0000,0000,0000,,要来一杯迪尔加多酒吗
Dialogue: 0,0:11:20.65,0:11:22.16,*Default,NTP,0000,0000,0000,,是我自创的调酒
Dialogue: 0,0:11:22.16,0:11:23.02,*Default,NTP,0000,0000,0000,,里面有什么
Dialogue: 0,0:11:23.02,0:11:24.87,*Default,NTP,0000,0000,0000,,这么说吧  这酒清爽  甜美
Dialogue: 0,0:11:24.87,0:11:27.06,*Default,NTP,0000,0000,0000,,还富有奇思妙想
Dialogue: 0,0:11:27.68,0:11:28.79,*Default,NTP,0000,0000,0000,,我不是那个意思
Dialogue: 0,0:11:29.71,0:11:31.28,*Default,NTP,0000,0000,0000,,我也不会喝的
Dialogue: 0,0:11:32.43,0:11:34.69,*Default,NTP,0000,0000,0000,,那...新年你有什么新决心吗
Dialogue: 0,0:11:34.69,0:11:37.15,*Default,NTP,0000,0000,0000,,有  绝不再和不认识的人约会
Dialogue: 0,0:11:37.76,0:11:39.24,*Default,NTP,0000,0000,0000,,你好刻薄
Dialogue: 0,0:11:39.24,0:11:42.11,*Default,NTP,0000,0000,0000,,她说得对  乔伊丝  你真刻薄
Dialogue: 0,0:11:42.12,0:11:43.16,*Default,NTP,0000,0000,0000,,我如此热情地款待你
Dialogue: 0,0:11:43.16,0:11:45.81,*Default,NTP,0000,0000,0000,,你却这么无礼  坏脾气  又无聊
Dialogue: 0,0:11:45.82,0:11:47.77,*Default,NTP,0000,0000,0000,,失陪了  抱歉我不想让我的新年
Dialogue: 0,0:11:47.77,0:11:49.23,*Default,NTP,0000,0000,0000,,以如此消极的方式展开
Dialogue: 0,0:11:49.23,0:11:51.35,*Default,NTP,0000,0000,0000,,对了  你一会儿要是想吃西兰花
Dialogue: 0,0:11:51.35,0:11:53.01,*Default,NTP,0000,0000,0000,,可以去你的牙缝里找一块儿
Dialogue: 0,0:11:55.96,0:11:57.79,*Default,NTP,0000,0000,0000,,那该死的小路在哪儿啊
Dialogue: 0,0:11:57.79,0:11:59.03,*Default,NTP,0000,0000,0000,,我们走了好久了
Dialogue: 0,0:11:59.03,0:12:00.28,*Default,NTP,0000,0000,0000,,会找到的
Dialogue: 0,0:12:00.28,0:12:02.25,*Default,NTP,0000,0000,0000,,你有没有觉得那个服务生不太对劲
Dialogue: 0,0:12:02.25,0:12:05.08,*Default,NTP,0000,0000,0000,,没错  没准这里根本没有温泉
Dialogue: 0,0:12:05.08,0:12:07.27,*Default,NTP,0000,0000,0000,,没准这是密谋杀害我们的计划中的一步
Dialogue: 0,0:12:07.27,0:12:08.71,*Default,NTP,0000,0000,0000,,你干嘛吓唬我
Dialogue: 0,0:12:08.71,0:12:10.65,*Default,NTP,0000,0000,0000,,我只是活跃一下气氛
Dialogue: 0,0:12:10.65,0:12:11.64,*Default,NTP,0000,0000,0000,,你情绪很紧绷
Dialogue: 0,0:12:11.64,0:12:14.47,*Default,NTP,0000,0000,0000,,放松  这是在探险  有趣的探险
Dialogue: 0,0:12:14.47,0:12:15.78,*Default,NTP,0000,0000,0000,,我不想探什么险
Dialogue: 0,0:12:15.78,0:12:17.94,*Default,NTP,0000,0000,0000,,我不需要有趣的探险  我想和你滚床单
Dialogue: 0,0:12:17.94,0:12:19.22,*Default,NTP,0000,0000,0000,,什  什么
Dialogue: 0,0:12:19.22,0:12:20.32,*Default,NTP,0000,0000,0000,,别让我重复
Dialogue: 0,0:12:20.32,0:12:21.38,*Default,NTP,0000,0000,0000,,不  我想听你再说一遍
Dialogue: 0,0:12:21.38,0:12:23.27,*Default,NTP,0000,0000,0000,,这次最好能叫出我的名字
Dialogue: 0,0:12:24.18,0:12:26.47,*Default,NTP,0000,0000,0000,,克莱尔  你怎么了
Dialogue: 0,0:12:27.68,0:12:29.60,*Default,NTP,0000,0000,0000,,你知道我们有一个月没滚过了吗
Dialogue: 0,0:12:29.60,0:12:32.28,*Default,NTP,0000,0000,0000,,-没那么久  -有  一整个月
Dialogue: 0,0:12:32.29,0:12:33.40,*Default,NTP,0000,0000,0000,,上次还是感恩节后那天
Dialogue: 0,0:12:33.40,0:12:35.93,*Default,NTP,0000,0000,0000,,我记忆犹新  因为那天我在预算内
Dialogue: 0,0:12:35.93,0:12:37.40,*Default,NTP,0000,0000,0000,,买到了所有要买的圣诞礼物
Dialogue: 0,0:12:37.40,0:12:38.98,*Default,NTP,0000,0000,0000,,你知道这种事多么让我兴奋
Dialogue: 0,0:12:38.98,0:12:40.02,*Default,NTP,0000,0000,0000,,-没错  -是啊
Dialogue: 0,0:12:40.02,0:12:42.23,*Default,NTP,0000,0000,0000,,我还开玩笑说你衣冠不整
Dialogue: 0,0:12:42.23,0:12:43.97,*Default,NTP,0000,0000,0000,,但我们还是滚了床单
Dialogue: 0,0:12:44.37,0:12:46.44,*Default,NTP,0000,0000,0000,,因为以前我们就是那么干柴烈火
Dialogue: 0,0:12:47.03,0:12:48.17,*Default,NTP,0000,0000,0000,,现在这是怎么了
Dialogue: 0,0:12:48.17,0:12:49.48,*Default,NTP,0000,0000,0000,,没怎么  我们一直很忙
Dialogue: 0,0:12:49.49,0:12:51.26,*Default,NTP,0000,0000,0000,,节日嘛  再加上迪迪又来了
Dialogue: 0,0:12:51.26,0:12:53.32,*Default,NTP,0000,0000,0000,,你知道她总是让我
Dialogue: 0,0:12:53.32,0:12:54.88,*Default,NTP,0000,0000,0000,,性欲全无
Dialogue: 0,0:12:54.88,0:12:56.35,*Default,NTP,0000,0000,0000,,但我们现在成了那样的夫妻吗
Dialogue: 0,0:12:56.35,0:12:58.94,*Default,NTP,0000,0000,0000,,先是一个月不滚床单  接着就是一年
Dialogue: 0,0:12:58.94,0:13:00.04,*Default,NTP,0000,0000,0000,,然后我们开始各睡各床
Dialogue: 0,0:13:00.04,0:13:01.15,*Default,NTP,0000,0000,0000,,你会叫我"老妈"
Dialogue: 0,0:13:01.15,0:13:02.17,*Default,NTP,0000,0000,0000,,我无法忍受
Dialogue: 0,0:13:02.17,0:13:03.88,*Default,NTP,0000,0000,0000,,因为我们成了我祖父母
Dialogue: 0,0:13:06.54,0:13:07.52,*Default,NTP,0000,0000,0000,,我们去找到那个温泉
Dialogue: 0,0:13:07.52,0:13:09.38,*Default,NTP,0000,0000,0000,,然后以温泉中的激情一夜
Dialogue: 0,0:13:10.17,0:13:11.82,*Default,NTP,0000,0000,0000,,开启我们新的一年
Dialogue: 0,0:13:14.10,0:13:14.61,*Default,NTP,0000,0000,0000,,好了  好了
Dialogue: 0,0:13:14.61,0:13:15.84,*Default,NTP,0000,0000,0000,,我们接下来要做什么
Dialogue: 0,0:13:15.84,0:13:17.58,*Default,NTP,0000,0000,0000,,-我嚷了吗  我嚷了  -是的  
Dialogue: 0,0:13:17.58,0:13:19.93,*Default,NTP,0000,0000,0000,,也许我们应该去买些冻酸奶吃
Dialogue: 0,0:13:19.93,0:13:20.96,*Default,NTP,0000,0000,0000,,然后回房间睡觉
Dialogue: 0,0:13:20.96,0:13:21.80,*Default,NTP,0000,0000,0000,,别  小卡  来嘛
Dialogue: 0,0:13:21.80,0:13:22.89,*Default,NTP,0000,0000,0000,,我们不能再一次在除夕夜
Dialogue: 0,0:13:22.89,0:13:24.68,*Default,NTP,0000,0000,0000,,撑不到午夜就睡觉
Dialogue: 0,0:13:24.68,0:13:26.65,*Default,NTP,0000,0000,0000,,我...节日的一切
Dialogue: 0,0:13:26.65,0:13:28.84,*Default,NTP,0000,0000,0000,,都在提醒着我  岁月流逝
Dialogue: 0,0:13:28.84,0:13:30.14,*Default,NTP,0000,0000,0000,,每过一秒
Dialogue: 0,0:13:30.14,0:13:33.12,*Default,NTP,0000,0000,0000,,我们就离死亡更进一步
Dialogue: 0,0:13:33.12,0:13:35.15,*Default,NTP,0000,0000,0000,,至于吗你  就因为我提出吃冻酸奶
Dialogue: 0,0:13:35.15,0:13:37.63,*Default,NTP,0000,0000,0000,,我...我好讨厌变老的感觉
Dialogue: 0,0:13:37.63,0:13:39.93,*Default,NTP,0000,0000,0000,,我真的想狂欢一下
Dialogue: 0,0:13:40.11,0:13:40.73,*Default,NTP,0000,0000,0000,,好吧
Dialogue: 0,0:13:42.00,0:13:43.36,*Default,NTP,0000,0000,0000,,让我们狂欢到午夜
Dialogue: 0,0:13:43.94,0:13:44.75,*Default,NTP,0000,0000,0000,,好
Dialogue: 0,0:13:45.34,0:13:46.55,*Default,NTP,0000,0000,0000,,看  他和我们年纪差不多
Dialogue: 0,0:13:46.55,0:13:48.57,*Default,NTP,0000,0000,0000,,他去的地方  一定也适合我们
Dialogue: 0,0:13:48.87,0:13:49.63,*Default,NTP,0000,0000,0000,,好吧
Dialogue: 0,0:13:52.64,0:13:53.55,*Default,NTP,0000,0000,0000,,好吧  我不予评判
Dialogue: 0,0:13:53.56,0:13:54.64,*Default,NTP,0000,0000,0000,,这种生活方式完全没问题
Dialogue: 0,0:13:54.64,0:13:56.28,*Default,NTP,0000,0000,0000,,-只是不适合我们  -没错
Dialogue: 0,0:13:56.54,0:13:58.22,*Default,NTP,0000,0000,0000,,但我们不会就这么放弃的  对吗
Dialogue: 0,0:13:58.22,0:13:59.39,*Default,NTP,0000,0000,0000,,我们就像《三只熊的故事》里的金发小妞
Dialogue: 0,0:13:58.22,0:13:59.39,*Default,NTP,0000,0000,0000,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}[童话故事  讲述一个金发少女闯入了三只熊的领地]
Dialogue: 0,0:13:59.39,0:14:00.67,*Default,NTP,0000,0000,0000,,刚刚第一家酒吧太幼齿
Dialogue: 0,0:14:00.67,0:14:02.65,*Default,NTP,0000,0000,0000,,第二家又...不管第二家那是什么
Dialogue: 0,0:14:02.65,0:14:04.28,*Default,NTP,0000,0000,0000,,第三家一定就完美了
Dialogue: 0,0:14:04.28,0:14:05.07,*Default,NTP,0000,0000,0000,,米奇尔
Dialogue: 0,0:14:05.55,0:14:09.10,*Default,NTP,0000,0000,0000,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}[同性恋圈中对壮硕多毛的男人的称谓]
Dialogue: 0,0:14:05.63,0:14:06.67,*Default,NTP,0000,0000,0000,,三只熊
Dialogue: 0,0:14:07.75,0:14:09.97,*Default,NTP,0000,0000,0000,,我没说错吧
Dialogue: 0,0:14:09.98,0:14:11.19,*Default,NTP,0000,0000,0000,,这里  就是这家
Dialogue: 0,0:14:20.87,0:14:22.11,*Default,NTP,0000,0000,0000,,你不是想感受年轻吗
Dialogue: 0,0:14:22.11,0:14:23.30,*Default,NTP,0000,0000,0000,,此刻宛若少男
Dialogue: 0,0:14:28.20,0:14:30.64,*Default,NTP,0000,0000,0000,,对不起  我总是拒人千里之外
Dialogue: 0,0:14:30.65,0:14:33.10,*Default,NTP,0000,0000,0000,,我知道自己有这毛病  但就是改不了
Dialogue: 0,0:14:33.10,0:14:35.40,*Default,NTP,0000,0000,0000,,你连自己都不喜欢  很难喜欢上别人
Dialogue: 0,0:14:35.40,0:14:36.36,*Default,NTP,0000,0000,0000,,你说得对
Dialogue: 0,0:14:36.36,0:14:38.36,*Default,NTP,0000,0000,0000,,你有那么多优点
Dialogue: 0,0:14:38.36,0:14:41.49,*Default,NTP,0000,0000,0000,,魅力四射  聪明伶俐  活泼阳光
Dialogue: 0,0:14:41.49,0:14:43.76,*Default,NTP,0000,0000,0000,,真希望你能看到我眼中的你
Dialogue: 0,0:14:44.04,0:14:46.09,*Default,NTP,0000,0000,0000,,你真是个好朋友
Dialogue: 0,0:14:46.09,0:14:48.33,*Default,NTP,0000,0000,0000,,朋友  闹半天只是朋友吗
Dialogue: 0,0:14:48.33,0:14:50.38,*Default,NTP,0000,0000,0000,,友谊地久天长嘛
Dialogue: 0,0:14:50.38,0:14:52.59,*Default,NTP,0000,0000,0000,,这段可不行  我朋友够多了
Dialogue: 0,0:14:52.59,0:14:53.99,*Default,NTP,0000,0000,0000,,祝你新年快乐  乔伊丝
Dialogue: 0,0:14:58.01,0:14:59.14,*Default,NTP,0000,0000,0000,,海莉  你打算怎么办
Dialogue: 0,0:14:59.14,0:15:01.56,*Default,NTP,0000,0000,0000,,我得进去  那里面可是我们的亲弟弟
Dialogue: 0,0:15:01.56,0:15:02.62,*Default,NTP,0000,0000,0000,,我还没准备好接受这一切
Dialogue: 0,0:15:02.62,0:15:04.26,*Default,NTP,0000,0000,0000,,女孩儿还有荷尔蒙什么的  太恶心了
Dialogue: 0,0:15:04.26,0:15:05.27,*Default,NTP,0000,0000,0000,,我们不能就这么闯进去
Dialogue: 0,0:15:05.27,0:15:06.82,*Default,NTP,0000,0000,0000,,上次闯进爸妈房间  那场景还在我脑中
Dialogue: 0,0:15:06.82,0:15:08.65,*Default,NTP,0000,0000,0000,,挥之不去...天呐  又浮现了
Dialogue: 0,0:15:08.65,0:15:10.19,*Default,NTP,0000,0000,0000,,我进来啦
Dialogue: 0,0:15:10.76,0:15:11.59,*Default,NTP,0000,0000,0000,,你这是干什么
Dialogue: 0,0:15:11.59,0:15:13.32,*Default,NTP,0000,0000,0000,,把洗好的衣服送过来
Dialogue: 0,0:15:13.85,0:15:15.27,*Default,NTP,0000,0000,0000,,那是个胸罩吧
Dialogue: 0,0:15:15.27,0:15:16.48,*Default,NTP,0000,0000,0000,,以及一块桌布
Dialogue: 0,0:15:16.48,0:15:17.70,*Default,NTP,0000,0000,0000,,你不能一会儿再来吗
Dialogue: 0,0:15:17.70,0:15:19.56,*Default,NTP,0000,0000,0000,,不好意思  你妈知道你在这里吗
Dialogue: 0,0:15:19.56,0:15:21.86,*Default,NTP,0000,0000,0000,,-知道  -她知道我们家长不在家吗
Dialogue: 0,0:15:22.74,0:15:23.53,*Default,NTP,0000,0000,0000,,知道
Dialogue: 0,0:15:23.53,0:15:25.00,*Default,NTP,0000,0000,0000,,停顿太长  没有目光接触
Dialogue: 0,0:15:25.00,0:15:26.86,*Default,NTP,0000,0000,0000,,姐撒谎的本事可比你强多了
Dialogue: 0,0:15:26.86,0:15:28.69,*Default,NTP,0000,0000,0000,,-你得走了  -不  她不能走
Dialogue: 0,0:15:28.69,0:15:31.17,*Default,NTP,0000,0000,0000,,不  她得走  很晚了  你才13岁
Dialogue: 0,0:15:31.17,0:15:32.30,*Default,NTP,0000,0000,0000,,-14岁  -才14岁
Dialogue: 0,0:15:32.30,0:15:33.23,*Default,NTP,0000,0000,0000,,除非这位妮可·贱奇
Dialogue: 0,0:15:33.23,0:15:35.59,*Default,NTP,0000,0000,0000,,想让我打给她家长  揭发她撒了谎
Dialogue: 0,0:15:35.59,0:15:37.27,*Default,NTP,0000,0000,0000,,我得走了  再见  卢克
